display_url,caption,comments,likes,labels,likes_normalized,comments_normalized,engagement_score,engagement_binary,topic_0,topic_1,topic_2,topic_3,quartile
https://instagram.fftw1-1.fna.fbcdn.net/vp/c4ff8d70f3415b5f33abb334f49824ab/5E44E5C4/t51.2885-15/fr/e15/s1080x1080/70809173_465850140954948_4256090190234620243_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100,"Photo by @simoncroberts | “The autumn colours in the U.K. are always beautiful, and I just had to include something to show them off. Thanks to Simon Roberts for sharing this. It was taken at the National Arboretum, which makes it even more special.” —Prince Harry, The Duke of Sussex @sussexroyal

Selected by The Duke for the #LookingUp campaign with @natgeo, Simon’s image was taken at the National Arboretum, in Gloucestershire, England, which is a year-round centre of remembrance for those who have served their country. 
Please keep sharing your own #LookingUp images from your own community, and at the end of the day The Duke will be sharing some of his favourites on @sussexroyal Instagram stories.
...
Today, The Duke of Sussex @sussexroyal is guest-editing the @natgeo feed, in an effort to raise awareness around Queens Commonwealth Canopy, in which almost 50 countries have dedicated indigenous forest for conservation or have committed to planting millions of new trees to combat climate change. 
The images being posted today are all ‘looking up’ at trees from below to highlight the vital role trees play in the Earth’s ecosystem. Post your images of trees, add #lookingup, and at the end of the day, The Duke will share a selection of images that you post from across the world on @sussexroyal Instagram stories",1963,641707,"['Tree', 'Leaf', 'Autumn', 'Red', 'Maple leaf', 'Woody plant', 'Maple', 'Deciduous', 'Plant', 'Branch']",0.26884592744967833,0.03436744984068069,0.12815884088427976,1,0.9290320873260498,0.022995082661509514,0.0237447377294302,0.02422807179391384,3
https://instagram.fftw1-1.fna.fbcdn.net/vp/f65b49fa3db3a840e71b44f3bd22482b/5E4CD661/t51.2885-15/e35/s1080x1080/70175660_1531338857008192_8039448031366428783_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104,"Photo by @peteressick | “I absolutely love this from Peter Essick. It is a stunning view of a strangler fig as it twists around another tree to head upwards toward the sun, precisely why it got its name! Thanks for sharing this, Peter, and for #LookingUp” - Prince Harry, The Duke of Sussex @sussexroyal

Peter’s image was taken in the Yidney Scrub Rainforest on Fraser Island, Australia.

Today The Duke of Sussex @sussexroyal is guest-editing the @natgeo feed, in an effort to raise awareness around Queens Commonwealth Canopy, in which almost 50 countries have dedicated indigenous forests for conservation or have committed to planting millions of new trees to combat climate change.

The images being posted today are all ‘looking up’ at trees from below to highlight the vital role trees play in the Earth’s ecosystem. Post your images of trees, add the #lookingup, and at the end of the day, The Duke will share a selection of the most beautiful images that you post from across the world on @sussexroyal Instagram stories.",720,280494,"['Tree', 'Jungle', 'Vegetation', 'Natural environment', 'Forest', 'Rainforest', 'Nature reserve', 'Valdivian temperate rain forest', 'Old-growth forest', 'Woody plant']",0.1175141763672051,0.012605483385272594,0.0545689605780456,0,0.023006722331047058,0.023398330435156822,0.02358788065612316,0.9300071001052856,1
https://instagram.fftw1-1.fna.fbcdn.net/vp/af46944037e13e256d7fef8397eccab4/5E3E54FA/t51.2885-15/e35/p1080x1080/70331904_2658915887492683_1827158588621781061_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107,"Photo by @sussexroyal | We are pleased to announce that Prince Harry, The Duke of Sussex @sussexroyal is guest-curating our Instagram feed today! “Hi everyone! I’m so happy to have the opportunity to continue working with @NatGeo and to guest-curate this Instagram account; it’s one of my personal favourites. Today I’m in Liwonde National Park, Malawi an important stop on our official tour of southern Africa, planting trees for the Queens Commonwealth Canopy. As part of this takeover, I am inviting you to be a part of our ‘Looking Up’ social campaign. To help launch the campaign, here is a photograph I took today here in Liwonde of Baobab trees. “#LookingUp seeks to raise awareness of the vital role trees play in the Earth’s ecosystem, and is an opportunity for all of us to take a moment, to appreciate the beauty of our surroundings. So, join us today and share your own view, by looking up! Post images of the trees in your local community using the hashtag #LookingUp. I will be posting my favourite images from @NatGeo photographers here throughout the day, and over on @sussexroyal I will be sharing some of my favourite images from everything you post. I can’t wait to see what you see when you’re #LookingUp 🌲 🌳” ••• His Royal Highness is currently on an official tour to further the Queens Commonwealth Canopy, which was launched in 2015. Commonwealth countries have been invited to submit forests and national parks to be protected and preserved as well as to plant trees. The Duke has helped QCC projects in the Caribbean, U.K., New Zealand, Australia, Botswana, Malawi, and Tonga. Now, almost 50 countries are taking part and have dedicated indigenous forests for conservation and committed to planting millions of new trees to help combat climate change.

The Duke’s longtime passion for trees and forests as nature’s simple solution to the environmental issues we face has been inspired by the work he has been doing on behalf of his grandmother, Her Majesty Queen Elizabeth II, for many years.",1771,495802,"['Tree', 'Branch', 'Trunk', 'Woody plant', 'shellbark hickory', 'Plant', 'Twig', 'Botany', 'Wildlife', 'Sky']",0.20771839565628147,0.031005987604608005,0.1016909508252774,1,0.023422298952937126,0.023079397156834602,0.02381974644958973,0.9296785593032837,3
https://instagram.fftw1-1.fna.fbcdn.net/vp/af4f9bbb19a7b07b6c737355b6ebd6d6/5E5ED35A/t51.2885-15/fr/e15/s1080x1080/70254525_781466865620459_1546769074071626549_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111,"Photo by Cristina Mittermeier @mitty | This image is a study in patience at the edge of the sea. I waited on the ice as the Arctic sun dipped below the horizon and the molten gold of sunset saturated the twilight. Knowing that his village and his dogs depend on his aim, Naimanngitsoq Kristiansen, a traditional Inuit hunter in Greenland, also kept his watch, waiting for harp seals or a walrus to come near. Naimanngitsoq depends on the seal and the walrus, as they depend on the ocean; his ability to hunt can mean the difference between life or death. Patience is a necessary part of that process. As sea ice melts and the potential for new shipping routes are opened up in the North Atlantic, Greenland has become a topic of debate for world leaders. I wonder what the future looks like for men like Naimanngitsoq. Follow me @Mitty for more stories about the incredible perseverance of the people who live in some of the most extreme climates on Earth. #TheWatersEdge #Strength #Greenland #Arctic",749,321073,"['People in nature', 'Sky', 'Winter', 'Arctic', 'Snow', 'Freezing', 'Natural environment', 'Ice', 'Cloud', 'Ice cap']",0.1345149242006875,0.013113204243846073,0.06167389222658265,0,0.16771180927753448,0.023418745025992393,0.3627544939517975,0.4461149275302887,1
https://instagram.fftw1-1.fna.fbcdn.net/vp/265340c326f9b510ac034761430b23bd/5E53A0A2/t51.2885-15/e15/71692783_762011664237313_7319435908308009499_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101,"Photo by Ira Block @irablockphoto | A young girl with her nomadic family's goats in northern Mongolia, near Lake Khovsgol. These goats are the source of Mongolian cashmere, some of the finest in the world. The goats are painlessly sheared in late winter and early spring; by the following fall, the wool has grown back. #followme @iralbockphoto to see more images from around the world. #goat #cashmere #mongolia #irablock",2446,619754,"['Canidae', 'Sheep', 'Smile', 'Sheep', 'Sporting Group', 'Happy', 'Farm']",0.2596486230018497,0.04282362827830106,0.12955362616772054,1,0.9034750461578369,0.0313701406121254,0.03175896778702736,0.03339587152004242,3
https://instagram.fftw1-1.fna.fbcdn.net/vp/170d188050fa8f17484edd0025e431b6/5E542AAD/t51.2885-15/fr/e15/s1080x1080/70436742_517028818872006_5829446335099081861_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106,"Photo by Ivan Kashinsky @ivankphoto | A salt miner leaves the Salar de Uyuni on his way to Colchani, a small village of miners on the edge of the salt flat, in Bolivia. The Salar de Uyuni is the world’s largest salt flat. This photo was part of book project in which Karla Gachet and I traveled from the Equator to the southern tip of South America.",1014,383634,"['Sky', 'Reflection', 'Airplane', 'Arctic', 'Ocean', 'Cloud', 'Vehicle', 'Sea', 'Sea ice', 'Ice']",0.1607251261576232,0.0177527224342589,0.07494168392360462,1,0.023174013942480087,0.023862188681960106,0.9290071725845337,0.02395666018128395,2
https://instagram.fftw1-1.fna.fbcdn.net/vp/e161946f4eaea72060f208495f50a435/5E63E865/t51.2885-15/fr/e15/s1080x1080/67499405_399983890919758_2836236987809331175_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110,"Photo by Ismail Ferdous @ismailferdous | A man waters flowers placed by mourners on the crypts at the Guatemala national cemetery. Large portions of the Guatemalan community are Catholic, and they typically wash, dress, and bury their loved ones just hours after death. Follow @ismailferdous for more stories.",891,312220,"['Town', 'Street', 'Alley', 'Infrastructure', 'Road', 'Architecture', 'Photography', 'Building', 'Temple', 'Tourism']",0.13080592150052683,0.015599285689274834,0.06168194001377564,0,0.02346239984035492,0.023823847994208336,0.21413858234882355,0.7385752201080322,1
https://instagram.fftw1-1.fna.fbcdn.net/vp/7780bc64ec8eb5ca4770e1f35a4ce10a/5E4203DC/t51.2885-15/fr/e15/p1080x1080/70964710_655654051509401_3610259725134398207_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105,Photo by Renan Ozturk @renan_ozturk | The king of the sea ice is on the hunt in the twilight of the midnight sun in northern Svalbard.  Join me @renan_ozturk for more current photography from the Arctic.,1088,508321,"['Polar bear', 'Bear', 'Arctic', 'Arctic ocean', 'Natural environment', 'Sky', 'Ocean', 'Ice', 'Polar ice cap', 'Sea ice']",0.21296328493712544,0.01904828600441192,0.09661428557749734,1,0.21376965939998627,0.023234382271766663,0.36526361107826233,0.39773231744766235,2
https://instagram.fftw1-1.fna.fbcdn.net/vp/213815da2756c1a438b17e0e399d12da/5E653D68/t51.2885-15/fr/e15/p1080x1080/69389821_110408533516273_4230453166589669573_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=101,"Photo by Nora Lorek @noralorek | In 2015, just a year before fleeing the civil war in South Sudan, Margret gave birth to Sarah. ""When I first saw her and realized she had no arms or legs I was confused and afraid. How would she ever be able to walk? But now I’ve seen how strong and resistant she’s become by growing up here,"" Margret said. 
Carrying Sarah to Uganda, she fled South Sudan with her four children and mother. ""I didn’t want to leave South Sudan, but when they shot my husband I had no other chance than taking our children and leave,"" she said. Three years ago the area containing the Bidibidi refugee settlement was a forest in northwestern Uganda. Now it’s a makeshift home for a quarter million refugees who fled the civil war in South Sudan.",2047,314162,"['People', 'Black', 'Child', 'Lady', 'Skin', 'Adaptation', 'Human', 'Smile', 'Fun', 'Photography']",0.13161953081304373,0.0358380895689625,0.074150666066595,1,0.3204525113105774,0.0229655671864748,0.023469943553209305,0.6331119537353516,2
https://instagram.fftw1-1.fna.fbcdn.net/vp/14b4a7f445af922d4961fe81e848fabc/5E6400BD/t51.2885-15/fr/e15/s1080x1080/69260112_154603982303243_7389816766673411538_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111,"Photo by Pete McBride @pedromcbride | Two of my favorites: night sky and wild places. With light pollution on the rise around the globe, I’m grateful to still have access to starry views like this one. For more, follow @pedromcbride. #nature #wilderness #stars #milkyway #nightsky",1463,542786,"['Sky', 'Reflection', 'Nature', 'Water', 'Natural landscape', 'Mountain', 'Lake', 'Mountainous landforms', 'Night', 'Wilderness']",0.22740254598547485,0.025613641934241396,0.10632920355473478,1,0.024875180795788765,0.9282343983650208,0.023695075884461403,0.023195356130599976,3
https://instagram.fftw1-1.fna.fbcdn.net/vp/904b9989fa727f24f7337a8fdab50005/5E4D06CB/t51.2885-15/fr/e15/s1080x1080/72284229_1206225079565853_2654673635527326508_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109,"Photo by Simon Norfolk @simonnorfolkstudio I Ascension Island is a small, isolated volcanic island in the middle of the South Atlantic, located 1,400 miles from the coast of South America and 1,000 miles from Africa. Much of the island is a wasteland of lava flows and cinder cones; forty-four distinct dormant craters have been identified. It is home to a British Royal Air Force station, a European Space Agency rocket tracking station, a US/UK signals intelligence facility, and a BBC relay station. In 2016, the United States Department of Energy started operating a mobile climate research facility on the island.
Here, the view takes in an ash and lava field and the cinder cone of Sister's Peak, on the edge of the Broken Tooth Live Firing Range. Follow me @simonnorfolkstudio for updates, outtakes, unpublished, and archive material.
#photojournalism #documentaryphotography #NationalPark #simonnorfolk #naturalworld",413,202004,"['Rock', 'Landscape', 'Geology', 'Formation']",0.08463045085770425,0.007230645330718863,0.038190567541513024,0,0.8483541011810303,0.05039827525615692,0.05112314596772194,0.05012447014451027,0
https://instagram.fftw1-1.fna.fbcdn.net/vp/f748ee22616dfaffbb2e531f393aeda5/5E412FE5/t51.2885-15/fr/e15/s1080x1080/69966225_1654836341315646_5929883664562806004_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106,"Photo by Robbie Shone @shonephoto | Large stalagmites at the foot of a giant ramp seem like a gateway to another cave level in China's San Wang Dong. They create a magical spectacle along a passage called Crusty Duvets. The jagged,  uneven floor surrounding the three isolated formations is as delicate and untouched as the stalagmites themselves. Having had the opportunity to explore and photograph these caves has been such a wonderful experience and a real privilege.",681,279302,"['Formation', 'Speleothem', 'Nature', 'Stalagmite', 'Cave', 'Stalactite', 'Water', 'Rock', 'Geology', 'Tree']",0.11701478280360049,0.011922686368570329,0.053959524942582396,0,0.4777819514274597,0.024788321927189827,0.02421928569674492,0.4732104539871216,1
https://instagram.fftw1-1.fna.fbcdn.net/vp/e98a803df38412ac9319f9392df04525/5E456B50/t51.2885-15/fr/e15/p1080x1080/69771714_2527700660795970_8271654133896757073_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106,"Photo by Michael Christopher Brown @michaelchristopherbrown | Young Jewish girls pray outside the Cave of the Patriarchs, located in the old city of Hebron. Revered by both Jews and Muslims, the site is believed to be the oldest continuously used intact prayer structure in the world, containing the burial sites of the patriarchs and matriarchs of the Jewish people. According to the Abrahamic religions, the cave and adjoining field were purchased by Abraham as a burial plot. Known to Jews as the Cave of Machpelah, the site is considered by Jews to be the holiest place after the Temple Mount. For more follow @michaelchristopherbrown.",2033,309394,"['Tree', 'Community', 'Botany', 'Adaptation', 'Grass family', 'Plant', 'Soil', 'Landscape', 'Leisure', 'Palm tree']",0.12962195655862532,0.035592982947582195,0.07320457239199946,1,0.48993179202079773,0.02301536127924919,0.023281345143914223,0.4637714624404907,2
https://instagram.fftw1-1.fna.fbcdn.net/vp/f34ce02c77c6772940bf47545079c5c6/5E46F290/t51.2885-15/fr/e15/p1080x1080/69703870_152571999282711_1845158502439941678_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103,"Photo by Magnus Wennman @magnuswennman | They arrived at night, the German soldiers. Cyla heard their shots. A Ukrainian man who worked for the Germans threw out her family and took over their house, stables, cows, horses, furniture, jewelry, silver, toys.
They only had a few hours to pack their stuff. Her mother and father realized that they were going to die and were faced with a choice. Only one child could be saved. A farmer in the neighboring village had a hiding place in a stable, available by payment. The choice did not fall on big brother Herman, little brother Jacob, or little sister Fanny...but on Cyla. For months she lived in darkness. She managed to escape into the forest. For weeks she lived alone, slept under bare skies in the winter cold. She was starving. In the forest she would not survive.
She saw a train approaching the station. She walked toward the train track and made herself visible to the German soldiers. She lied to avoid being shot; she said she was Polish and was ordered to step on the train. She had no idea where the train was going... Cyla Trus, 91, survived World War II and the Holocaust of six million Jews. She is one of the last living witnesses who can recount when the Germans invaded Poland, forcing her to be separated from her family as a teenage girl.",1753,198555,"['Face', 'Blue', 'Wrinkle', 'Skin', 'Head', 'Portrait', 'Chin', 'Lady', 'Human', 'Portrait photography']",0.0831854773670396,0.03069085051997619,0.05168870125880155,0,0.023493357002735138,0.02291773073375225,0.9303550124168396,0.02323385700583458,1
https://instagram.fftw1-1.fna.fbcdn.net/vp/8fd46b6be9f4bd5da002fc74e508cf9b/5E594079/t51.2885-15/fr/e15/s1080x1080/71719358_131918664818624_7296290743340257475_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108,"Photo by David Guttenfelder @dguttenfelder, text by Craig Welch | Between the photo booths and the pretzel stands, not far from the electric violin player and the man who molds busts of tourists out of clay, sits the world's first solar-powered ferris wheel. The Santa Monica Pier is the place where America's Mother Road—Route 66—meets the Pacific, a fixture of the Los Angeles region, which is the cultural soul of our autocentric nation. But L.A. County, like the rest of the planet, is paying a price for our global dependence on fossil fuels. Following seven years of drought, visitors here last November could stare up into the hills and watch the menacing glow of the region's most destructive wildfire as it forced the evacuation of a quarter million people. Just 18 miles north, Malibu's Broad Beach is no longer so, as rising seas and storms bring this ever narrowing sandy reach right to back porches. Increasing heat threatens the health of many southern CA residents. So this seemed like the perfect place to start an epic journey, a road trip toward the unknown. We are crisscrossing the country in a series of electric cars, trying to examine our progress toward a cleaner energy future. Can we make this transition? Of course we can—if we truly make the effort. But what will it take, how are we doing, and how do we get there? Follow along as we attempt to find out. #roadtripto2070",1412,443731,"['Ferris wheel', 'Water', 'Sky', 'Pier', 'Tourist attraction', 'Landmark', 'Wheel', 'Ocean', 'Sea', 'Cloud']",0.18590302464079903,0.024720753527784585,0.08919366197299036,1,0.02292768843472004,0.02361035719513893,0.7380587458610535,0.21540319919586182,2
https://instagram.fftw1-1.fna.fbcdn.net/vp/5cf653e8c189f23e6cbff876ba8dc86e/5E574605/t51.2885-15/e35/71147763_678753712528265_3361578026400803651_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105,"Photos by Kirsten Luce @kirstenluce | Khai Khem, an aging tiger at Samut Prakarn Crocodile Farm and Zoo outside of Bangkok, Thailand, is chained at a photo studio for tourists. There are dozens of wildlife tourism attractions in Thailand today that keep tigers as photo props for tourists. 
This facility was among the worst that we visited for a story on wildlife tourism, and it's where Gluay Hom, an injured elephant, had lived until he was purchased and moved to a sanctuary last month. Although we didn’t see any tourists pose with Khai Khem on the day we visited, this elderly tiger languishes on his chain, moving slowly and appearing underweight. I’m posting these photos on World Tourism Day to remind everyone of the dark side of the wildlife tourism industry. Without stronger animal welfare laws and enforcement in Thailand and elsewhere, there will continue to be attractions like this. #WorldTourismDay",8490,632325,"['Tiger', 'Mammal', 'Wildlife', 'Vertebrate', 'Bengal tiger', 'Siberian tiger', 'Felidae', 'Terrestrial animal', 'Whiskers', 'Carnivore']",0.26491529790795154,0.14863965825133935,0.19514991411398422,1,0.023072384297847748,0.025180408731102943,0.022836346179246902,0.9289109110832214,3
https://instagram.fftw1-1.fna.fbcdn.net/vp/453293f85e94a67cbcd8181c779f7504/5E546DF1/t51.2885-15/fr/e15/s1080x1080/70242462_2627925760660932_3792964413404070904_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100,"Photo by Thomas Peschak @thomaspeschak | Olive ridley and Kemp’s ridley sea turtles are unique, as some populations lay their eggs in a seasonal arribada—mass nesting events. At Ostional, along the Pacific coast of Costa Rica, up to 500,000 Olive ridley turtles emerge to lay their eggs during this multiday phenomenon. To experience more of this spectacular sea turtle phenomenon, follow @thomaspeschak",2275,497012,"['Shore', 'Sea', 'Coast', 'Beach', 'Sand', 'Sky', 'Atmospheric phenomenon', 'Morning', 'Horizon', 'Ocean']",0.20822533039785998,0.03982982597429882,0.10718802774372328,1,0.022854387760162354,0.02307499572634697,0.931119978427887,0.022950610145926476,3
https://instagram.fftw1-1.fna.fbcdn.net/vp/245bebac924c1ca8ffc0f7acaf284001/5E5ED408/t51.2885-15/fr/e15/s1080x1080/70594994_2448995185319541_2117090738853338928_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109,"Photo by Katie Orlinsky @katieorlinsky | Olga and Anna Lang at their family’s cabin on the Kolyma River, outside Cherskiy, Siberia. Like a lot of remote communities in the Arctic, the Lang’s cabin is off the grid, far from any grocery stores and with minimal access to power and electricity. They live off the land as much as they can, depending on hunting and fishing for dietary staples. However, as permafrost thaws, their ice cellar (a homemade freezer dug into the permafrost) keeps flooding, and the Langs and others like them struggle to keep their fish and meat fresh. Learn more about permafrost in my recently published @natgeo article “The Threat Below” (link in my bio @katieorlinsky).",492,160943,"['Temple', 'Cuisine']",0.06742776703625421,0.008613746979936273,0.03213935500246345,0,0.37098056077957153,0.083917036652565,0.4582555294036865,0.08684688061475754,0
https://instagram.fftw1-1.fna.fbcdn.net/vp/54fa96f8eaabe7266cf7913ea0a73e1b/5E5B5ED4/t51.2885-15/fr/e15/s1080x1080/69889613_122125625850926_9040039636220723748_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102,"Photo by Katie Orlinsky @katieorlinsky | Wild horses at Pleistocene Park, in Yakutia, Siberia. The park is a large-scale scientific experiment run by father and son, Siberian scientists Sergey and Nikita Zimov. They believe that by recreating the ecosystem of the Pleistocene era, which was dominated by grasslands and large mammals, they can slow down permafrost thaw. To test this theory, they created Pleistocene Park, a site along a tributary of the Kolyma River that is home to imported wild horses, like the ones seen here, as well other animals like bison, yaks and moose. 
Arctic permafrost is thawing much faster than expected, releasing carbon gases that could drastically speed up climate change. As a result, climate scientists—permafrost experts, in particular—say all signs point to the need for urgent and audacious action. As writer @craigwelch asks in our recently published @natgeo article (link in my bio), “Is trying to save permafrost by restoring the Arctic steppe really so much crazier than counting on humans to quickly retool the world’s energy system? Maybe we need a little craziness.”",2198,698445,"['Sky', 'Pasture', 'Nature', 'Horse', 'Grassland', 'Grazing', 'Natural landscape', 'Natural environment', 'Grass', 'Cloud']",0.292616558332059,0.03848173955670717,0.1401356670668479,1,0.023027142509818077,0.02349037304520607,0.9303075075149536,0.023174948990345,3
https://instagram.fftw1-1.fna.fbcdn.net/vp/e03015d1cb1511132a04f913d1034b85/5E545210/t51.2885-15/fr/e15/s1080x1080/71285023_2444386595616158_1800674825830454838_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102,"Photo by Brian Skerry @brianskerry | A trio of parrotfish seems to fly underwater in the Southern Line Islands of the Pacific. Parrotfish play a vital role in the health of coral reefs. As herbivores, they feed on algae that grows on the reef which, if not kept under control, could choke the coral. 
Explore the undersea world with @BrianSkerry 
#coralreefs #pacific",945,254138,"['Fish', 'Fish', 'Blue', 'Green', 'Organism', 'Marine biology', 'Underwater', 'Parrotfish', 'Bony-fish', 'Wrasses']",0.10647221599609534,0.01654469694317028,0.05251570456434031,0,0.022836271673440933,0.9312253594398499,0.023089271038770676,0.02284913882613182,1
https://instagram.fftw1-1.fna.fbcdn.net/vp/6d0382b5f58ac1de17aabb630bc32812/5E556F67/t51.2885-15/e35/s1080x1080/70380220_2327736790670520_1762330989576269913_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100,"Photo by Stephen Wilkes @stephenwilkes |  An incredible day on Ipanema beach, observing the ebb and flow through the day and night out on the sand. In the Day to Night series, epic cityscapes and landscapes are portrayed from a fixed camera angle, capturing fleeting moments of humanity and nature as light passes in front of the lens over the course of a full day. A select group of these images are blended into a single composite. The Day to Night monograph is available from  Taschen. To see more about the book and my travels near and far, follow me @stephenwilkes.  #DayToNight #StephenWilkes #Rio #IpanemaBeach #EbbandFlow #Ocean #Peoplewatching",3341,745429,"['Sky', 'People on beach', 'Beach', 'Body of water', 'Sea', 'Ocean', 'Cloud', 'Water', 'Coast', 'Horizon']",0.31230070866125237,0.05849294443082741,0.1600160501229974,1,0.02288362756371498,0.33764106035232544,0.6164849400520325,0.0229903943836689,3
https://instagram.fftw1-1.fna.fbcdn.net/vp/cb7c46a6396585ac5b46132d250d23dd/5E4D5D9F/t51.2885-15/e35/70477409_191067381912768_6539696158000242638_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100,"Photo by Ivan Kashinsky @ivankphoto | A road, made by Petroamazones, Ecuador’s state-run oil company, cuts through Yasuní National Park, in the Ecuadorian Amazon,  2012. These initial roads can lead to deforestation, over-hunting,  and the destruction of indigenous cultures.",1250,373607,"['Vegetation', 'Green', 'Nature', 'Natural environment', 'Forest', 'Natural landscape', 'Rainforest', 'Biome', 'Nature reserve', 'Plant']",0.1565242710718318,0.021884519766098252,0.07574042028839167,1,0.023137284442782402,0.6066130995750427,0.023966578766703606,0.3462829887866974,2
https://instagram.fftw1-1.fna.fbcdn.net/vp/59b172bbe496d127ee4b757f60bc2700/5E4B5118/t51.2885-15/fr/e15/s1080x1080/70810209_2511369762415350_4550100472423952256_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106,"Photo by Thomas Peschak @thomaspeschak | Macaroni penguins climb toward the summit of a sea cliff above the iconic ""amphitheater,"" a unique penguin nesting and molting site along the western edge of Marion Island. Despite being more than 1,000 kilometers south of Cape Town, deep in the what scientists call the Southern Ocean, Marion belongs to South Africa and hosts an important Antarctic research station. For more photographs of penguins from the edge of the world, follow @thomaspeschak",1569,447181,"['Bird', 'Vertebrate', 'Flightless bird', 'Penguin', 'King penguin', 'Gentoo penguin', 'Beak', 'Snares penguin', 'Adaptation', 'Seabird']",0.18734841708579555,0.027469449210406525,0.09142103636056213,1,0.023069215938448906,0.35936295986175537,0.022871915251016617,0.5946958661079407,2
https://instagram.fftw1-1.fna.fbcdn.net/vp/793d5cc9b685545a3778e65e8b2571db/5E3E7FBE/t51.2885-15/fr/e15/s1080x1080/69594128_2707106469334148_4285116205304383471_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108,"Photo by Lynsey Addario @lynseyaddario | In 2014 these migrants were rescued and taken to the Italian naval ship Urania. 
Just a few days ago, more than 80 migrants were finally rescued from the Open Arms rescue ship, after 120 days of being stranded at sea in the Mediterranean and denied entry by Italian authorities. 
During 2014-2016, I made five trips at sea to document the plight of migrants and refugees attempting to cross the Mediterranean, an often deadly journey. Thousands of sub-Saharan Africans who had traveled for weeks, sometimes months, to reach the shores of Libya are often tortured and beaten, and thousands perish each year on the journey. 
Migrants were then routinely forced by Libyan traffickers into overcrowded rubber dinghies, meant for short journeys, and sent toward the Italian coast, where they often ended up drifting at sea or drowning as their dinghies sank or engines failed. 
In 2018, the European Commission voted to side with Italy in no longer allowing rescue ships to operate in the Mediterranean.
According to data from UNHCR, two percent of people who attempt the crossing die and an estimated 2,275 migrants perished in the Mediterranean in 2018. To follow more of my work, follow @lynseyaddario.",1746,185479,"['Water transportation', 'Inflatable boat', 'Vehicle', 'Recreation', 'Boat', 'Team', 'Crew', 'Tourism', 'Boats and boating--Equipment and supplies', 'Raft']",0.0777072305233368,0.03056829720928604,0.04942387053490635,0,0.02382965199649334,0.26619088649749756,0.023188665509223938,0.6867908239364624,1
https://instagram.fftw1-1.fna.fbcdn.net/vp/8426127a53b589921346978b80212764/5E41360A/t51.2885-15/fr/e15/s1080x1080/70576086_173283500465771_1094442526055650207_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111,"Photo by Joel Sartore I @joelsartore. A gray fox hunts at dusk in the Atacama Desert, Chile. The gray fox is the only member of the dog family that will climb trees, to search for prey, sleep, or escape from predators. To see this species’ Photo Ark portrait, follow me @joelsartore. #grayfox #sunset #hunter #Chile #PhotoArk",1293,478673,"['Mammal', 'Canidae', 'Wildlife', 'Jackal', 'Coyote', 'Carnivore', 'Fox', 'Sky', 'Fennec fox', 'grey fox']",0.20054212690545667,0.02263734724605203,0.09379925910981389,1,0.023483937606215477,0.023053593933582306,0.023191003128886223,0.9302715063095093,2
