,post_url,num_likes,num_comments,caption
58,https://scontent-sea1-1.cdninstagram.com/vp/5aedbdc893b5daf44dfe1bb7a54ba74d/5E669639/t51.2885-15/fr/e15/s1080x1080/72955232_573583643181029_5331010520587400675_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=105,177906,512,"Photo by Cory Richards @coryrichards | A tantric mask rests on an ancient coat of armor in an unnamed ruin near the Tibetan border in Nepal. In Tibetan Buddhism, weapons of war and grotesque figures are used to scare away bad energy and ignorance. 
In the isolated Mustang region of Nepal, Buddhist culture is adapting to a number of unexpected changes. The opening of the region to tourism in 1992 sparked an era of prosperity that inspired the revitalization of many ancient monasteries and breathed new life into a shrinking monastic population. Meanwhile, ancient artifacts and valuable religious icons started to go missing and appeared in international collections. 
Our team is #onassignment to examine how this breathtakingly beautiful region is adapting to rapid change and how locals are taking action to preserve their valuable culture. Text by Ben Ayers @jetbutterflies. 
#followme @coryrichards, @jetbutterflies, and our expedition team Kyle Daly, Above The Clouds, and Abiral Rai for more real-time images from #nepal."
59,https://scontent-sea1-1.cdninstagram.com/vp/c82ba14b0b769a4b82118ed5f927462a/5E43BB0F/t51.2885-15/e15/72780552_158939701876466_5243078781754587035_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=102,299568,623,"Photo by Brian Skerry @brianskerry | A diver explores a forest of whip coral in the temperate waters of Japan’s Suruga Bay, off the Izu Peninsula. The combination of multiple rivers flowing into the bay and deep submarine canyons creates a perfect environment for a fascinating range of animals. Exploring this deep-sea forest was at times spooky, but also like swimming through the pages of a storybook, with fascinating scenes and characters at every turn. Follow @BrianSkerry to see more wildlife in the sea and to read the stories behind the photos.  #japan #spooky #exploration"
60,https://scontent-sea1-1.cdninstagram.com/vp/b2110fd5e4271ad5c49248a301e1a6a5/5E5125E8/t51.2885-15/e35/s1080x1080/68675620_478903349615764_6210156069068251768_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=104,306911,2769,"Photo by Pete McBride @pedromcbride // Sponsored by @BritaUSA // As volunteers from Hawaii Wildlife Fund worked to clean up a southern beach on Hawaii’s Big Island, I swam just inside the surging surf amid a pounding plastic slurry, trying to document the kaleidoscope of convenience before me. At high tide, the tidal pools churned with endless swirls of microplastics—bits and pieces of single-use bottles, cups, and containers—that made their way here to America’s island paradise from around the world. Thanks to volunteers who have removed over 275 tons of plastic waste from this coastline, it looks cleaner than it did a few years ago. The giant bottles and crates are gone. But when you look closer, you quickly realize the entire shore is a matrix of lava, sand, and microplastics. And it will keep coming until we as consumers and business leaders start to change our dependence on single-use plastic. Today, only 9 percent of single-use containers get recycled. The rest of it ends up in rivers, seas, and eventually even paradisiacal beaches like this one. #planetorplastic // @BritaUSA believes everyone deserves cleaner, great-tasting water without the waste of bottles. Last year alone, Brita owners filtered enough water to replace over 10.5 billion single-use plastic water bottles. Learn more at Brita.com."
61,https://scontent-sea1-1.cdninstagram.com/vp/02002215ac6f9bd28b0b321e31f05c8a/5E511656/t51.2885-15/fr/e15/s1080x1080/71890045_2518917988222861_2895558525569757213_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=101,183816,457,"Photo by Michael Christopher Brown @michaelchristopherbrown | Simon, a recent Lord's Resistance Army (LRA) defector, waited at a Uganda People's Defence Force and U.S. Special Forces base in Obo, Central African Republic, in March 2014. His brother, also a LRA combatant, was due to defect that day. Most days of the week, pilots transported U.S. Special Forces and supplies from Uganda to South Sudan, Democratic Republic of the Congo, and the Central African Republic to support a coalition that included African militaries to help counter the LRA, led by the fugitive Joseph Kony. Though Kony was not captured, the $780 million operation largely came to an end in 2017 as “the operation has essentially taken that group off the battlefield,” said American General Thomas Waldhauser. Since then, armed groups have carried out attacks on previously protected communities, often targeting people based on their religious, ethnic, or livelihood identity. The LRA killed an estimated 100,000-plus people and kidnapped 60,000 children in a three-decade-long rebellion spanning northern Uganda, South Sudan, Central African Republic and Democratic Republic of Congo. For more follow @michaelchristopherbrown"
62,https://scontent-sea1-1.cdninstagram.com/vp/e767554af7b313a280acf260db7001bb/5E542B4E/t51.2885-15/fr/e15/s1080x1080/69235112_2931038470453766_4748727198394387274_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=102,219585,590,"Photo by Katie Orlinsky @katieorlinsky | Shot on assignment for “The Carbon Threat,” in this month’s issue of National Geographic (link in my bio). Ground collapses at Duvanny Yar, a permafrost “megaslump” along the Kolyma River in northern Siberia. This constantly moving landslide, driven by erosion and sped up by warming temperatures, is an important research site for scientists, who use it to track what happens when carbon-rich land that has been hidden and frozen for centuries begins to thaw. Permafrost is a layer of continuously frozen soil found primarily in the Arctic. It covers almost 1/4 of the Earth’s surface. Scientists have recently discovered that permafrost is thawing much faster than expected, releasing carbon gases that could drastically speed up climate change."
63,https://scontent-sea1-1.cdninstagram.com/vp/bf0a1e24ccde67b7ad9d4ce6e53fa088/5E5E6BA8/t51.2885-15/fr/e15/s1080x1080/72262165_2009196125850085_5558109560219374445_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=1,359196,663,"Photo by Charlie Hamilton James @chamiltonjames | // Supported by Nat Geo Society/Wyss Campaign for Nature committed to protecting 30% of the planet by 2030. // Spotted hyena pups emerge from their den at sunset on the plains of Kenya's Maasai Mara as their clan rests. The pups are just a few weeks old, but already venturing out of the den to mix with the older hyenas, establish bonds, and confirm hierarchy. Hyenas live in matriarchal clans, and even young pups can be dominant over adult members of the clan, especially male members, which tend to rank low in the pecking order. #campaignfornature"
64,https://scontent-sea1-1.cdninstagram.com/vp/dd9bb239e72f79128a7d69c2a63539df/5E45006A/t51.2885-15/e35/s1080x1080/69277172_2501957040051489_1949310130879473292_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=109,209493,509,"Photo by @jimrichardsonng // Sponsored by @IndigoAg // Rich Iowa farmland stretched to the horizon as I looked out from high atop farmer Ben Riensche’s grain bins. Thunderstorms were drenching farms over in the next county, but here it was all late afternoon sunshine and lush crops. Ben’s ancestors came to this part of Iowa around Jesup for its rich soil, a gift handed down by ancient glaciers and millennia of prairie growth that built up fertile topsoil several feet deep. Much carbon from that soil has been lost in 150 years of farming. Ben uses no-till farming and cover crops to rebuild the soil, which help capture carbon from the atmosphere and put it back in the ground where it can sustain crops. // @IndigoAg is unlocking agriculture’s potential to help reverse climate change. That’s the vision behind the Terraton Initiative, a global movement with the goal of using regenerative farming practices to take one trillion tons of carbon dioxide from the atmosphere. Follow @Terraton to see the progress."
65,https://scontent-sea1-1.cdninstagram.com/vp/1ddc38389bcccf21d8017d9d9d19d6f6/5E89F2E8/t51.2885-15/e35/s1080x1080/68759608_977969629240821_1014562798104324983_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=109,186899,433,"Photos by Nichole Sobecki @nicholesobecki | This iconic ferry shuttles passengers and vehicles across an inlet dividing Dar es Salaam’s neighborhoods of Kivukoni and Kigamboni. The wait for a boat can be tedious, but the view of the city’s skyline at dusk more than makes up for it. Over the last decade, blue-accented towers have transformed its downtown skyline; excluding South Africa, the city is now home to four of ten tallest buildings in sub-Saharan Africa. As National Geographic explores changing urban spaces, I had the chance to return to Dar es Salaam, the economic capital of Tanzania and one of the fastest growing cities in Africa. To get to know this vibrant Swahili coastal city and beyond, follow @nicholesobecki #tanzania #daressalaam #city"
66,https://scontent-sea1-1.cdninstagram.com/vp/37941ea5ebfedd12cbce68950944e517/5E887F6E/t51.2885-15/fr/e15/s1080x1080/74634282_177333230103307_4637672557654880825_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=107,281446,675,"Photo by Keith Ladzinski @ladzinski | The spiderweb wires and architecture of the Brooklyn Bridge are a widely known icon of New York City. The bridge is one of the oldest roadway bridges in the U.S., opening to the public in 1883, and designed by architect John A. Roebling. It spans the East River and was originally designed for commuters riding on horse and carriage, bicycles and on foot. It was the first bridge constructed using steel wire."
67,https://scontent-sea1-1.cdninstagram.com/vp/cccf3aac3bda6ff9e1ee77e690d4c107/5E8D133B/t51.2885-15/fr/e15/p1080x1080/71719746_707920349714492_1023298309322211712_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=108,179739,691,"Photo by Erika Larsen @erikalarsen888 | Sylvia Earle, pictured here in Dunedin, Florida, is an American marine biologist, explorer, author, and lecturer. She has been a National Geographic explorer-in-residence since 1998. Earle was the first female chief scientist of the U.S. National Oceanic and Atmospheric Administration and was named by Time magazine as its first Hero for the Planet in 1998. She is also part of the group Ocean Elders, which is dedicated to protecting the ocean and its wildlife.

Check out the link in our bio to learn about Nat Geo’s groundbreaking new book that showcases an incredible group of history-making women. #NatGeoWomenofImpact"
68,https://scontent-sea1-1.cdninstagram.com/vp/3d753a38343c5ff31dd1de3d2469c96e/5E48A24F/t51.2885-15/fr/e15/s1080x1080/73533250_2472433253045094_4317516232917948529_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106,272710,751,"Photo by Tasneem Alsultan @tasneemalsultan | There are over 3,000 different types of dates, most of which grow in Saudi Arabia. Dates are routinely mentioned in the Quran—it is believed they were sent as a heavenly gift to Maryam, mother of Jesus, to ease her labor pains. As a sign of generosity, many on the Arabian Peninsula offer dates to their guests. They are rich in nutrients, a great source of energy, and used to break fast during Ramadan. #dates #buraydah #saudiarabia"
69,https://scontent-sea1-1.cdninstagram.com/vp/8f313284a3832b583e92cfeef6080f72/5E5CE7C6/t51.2885-15/fr/e15/s1080x1080/73031534_509482373116365_4001416834186517382_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=109,134734,456,"Photo by Daniella Zalcman @dzalcman | Nat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For the next week, all of our posts and stories on @natgeo will be photographed by women, about women.

Hussein and Suaad Ahmad live in Doha, Qatar — their new home after fleeing Raqqa, Syria and the chaos and violence of the Syrian war. They have six adult children who have ended up scattered across Europe and the Middle East as their family tried to find ways to rebuild their lives. The Ahmads are comparatively lucky — their nuclear family all escaped Syria safely — but I could feel very viscerally just how stressful it was for both of them to not know exactly where all of their children were in the world, and whether they were safe. For more of the Ahmads' story, from France to Qatar to Norway, head to @dzalcman and check out the latest pinned story on my profile.

Use #NatGeoWomenofImpact to share how a woman in your life has empowered you."
70,https://scontent-sea1-1.cdninstagram.com/vp/968e424d33008dfa30c384edc174a3c6/5E4FE90C/t51.2885-15/e35/s1080x1080/68731758_397944904259374_7402063142032199411_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110,453391,1390,"Photos by Katie Orlinsky @katieorlinsky | The Batagaika Crater in the Siberian town of Batagay, Russia, is known as the ""hell crater"" to locals.  The crater is in fact a thermokarst depression, or permafrost “megaslump.” Found mainly in the Arctic, permafrost is the layer of continuously frozen soil that covers almost 1/4 of the Earth’s surface. Most permafrost areas have been frozen for more than 10,000 years and remain hidden underground. 
The Batagaika Crater, roughly half a mile long and 300 feet deep, is one of the exceptions. The crater started forming in the 1960s after nearby forests were cleared, exposing the permafrost to the sun. When permafrost laced with ice thaws, the ground collapses and forms craters and lakes. To this day the crater continues to grow. The ancient soils of Arctic permafrost, seen in the wall of the crater, hold the organic remains of leaves, grass, and animals that died thousands of years ago, during the Ice Age. All that carbon had been safely bound in frozen earth—until now. 
For nearly two years I've been working on “The Carbon Threat” for @natgeo (link in my bio @katieorlinsky): how Arctic permafrost is thawing much faster than expected, releasing carbon gases that could drastically speed up climate change. It is perhaps the least understood reason to hasten our transition off fossil fuels. Time is of the essence, and I hope our reporting can help the public and policymakers recognize this new, urgent reality."
71,https://scontent-sea1-1.cdninstagram.com/vp/5942d8ec5317cd9d0272c5420a2f23a2/5E8C75E8/t51.2885-15/fr/e15/s1080x1080/69363081_518820438970623_1012263791442641738_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103,520287,1286,"Photo by Pete McBride @pedromcbride | Sandy Serenity: In the San Luis rift valley, winds lift sand from dry lakes on the valley floor to form giant dunes, the tallest in North America. The constant back-and-forth of winds blows sand from the valley floor to the mountains and vice versa during storms, helping maintain the dunes’ height, which can reach up to 750 feet tall—before collapsing under their own weight. I’ve marveled at this ever shifting natural phenomenon my entire life. To see more wild places, follow @pedromcbride. #GreatSandDunes #nationalpark #Colorado #nature #humility"
72,https://scontent-sea1-1.cdninstagram.com/vp/bd7c88fb948177cbd4220e54ede2c346/5E498866/t51.2885-15/fr/e15/s1080x1080/75388582_563398857750935_94470579899661862_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=111,224193,404,"Photo by Simon Norfolk @simonnorfolkstudio I The United Kingdom's largest rock salt (halite) mine is in northwest England, at Winsford, in Cheshire. It is one of only three places where rock salt is commercially mined in the U.K., the others being in North Yorkshire and Northern Ireland. Rock salt extraction began at Winsford in the 17th century. Initially it was used as salt licks for animals and to strengthen weak brine. In 1844 Winsford Rock Salt Mine was opened, and is claimed by its operator, Salt Union Ltd., to be Britain's oldest working mine. Seen here is Avenue One, a main roadway through the vast mine. The walled-in cavern on the left is part of DeepStore, which is devoted to document storage. Follow @simonnorfolkstudio for updates, outtakes, unpublished, and archive material. #saltmine #underground #deepstore #Winsford #mining"
73,https://scontent-sea1-1.cdninstagram.com/vp/4ac83599700f20333a369f10c8260050/5E5D3C8F/t51.2885-15/e35/s1080x1080/70552301_1039121883087570_149034440238576306_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106,350197,1154,"Photos by Carlton Ward Jr. @carltonward | There will not be a physical path to recovery for the Florida panther without the conservation of Florida's working ranches that comprise nearly one-sixth of the state. Well-managed Florida ranches support a diversity of wildlife and habitats rivaling public preserves, yet nearly all of Florida's working lands are threatened by development that is consuming green space at a rate of 100,000 acres per year. One of the best things we can do for the Florida panther and other endangered wildlife is support land conservation programs that give ranchers alternatives to development. Read more in the new National Geographic article by @douglas_main (link in my bio).
Here Florida ranchers gather a herd of historic “cracker cattle,"" descendants of animals brought over from Spain in 1521, at sunrise on Buck Island Ranch. Studies here, by Archbold Biological Station, show that well-managed ranching can help clean water for the Everglades, and that grazing at the right intensity can increase the net carbon sequestration by grasses in soil. Second photo: Cary Lightsey, left, and Kenny Raney, center, move cattle through a parting chute at the Lightsey Ranch near Lake Kissimmee, Florida. This area in the Everglades Headwaters gets more than 50 inches of rainfall annually and is critical to the watershed and Florida Wildlife Corridor. Lightsey is from a family that has been ranching in Florida since the mid 1800s. He has protected nearly 90 percent of his land by working with organizations like the Nature Conservancy and believes that the Florida panther can help show why we need to conserve more land. @insidenatgeo @archboldstation @pathofthepanther #FloridaWild #ranch #KeepFLWild"
74,https://scontent-sea1-1.cdninstagram.com/vp/94c8b47d9a9dd41c0b4bbeebad1fa5c0/5E47D517/t51.2885-15/e35/p1080x1080/67599848_2386665908320558_1875954782852965702_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110,706510,1423,"Photo by George Steinmetz @geosteinmetz | Shore-based fishing for salmon follows the tides in Egegik, Alaska. For the 
commercial fisherfolk of Bristol Bay, these are best of times, with both prices and catches reaching new highs, but the success of this well-managed fishery is now threatened by plans for the massive #PebbleMine upstream. Photographed last month, on assignment for @natgeo.  To explore more of our world, follow @geosteinmetz."
75,https://scontent-sea1-1.cdninstagram.com/vp/4bfd969acaabae48f279ad5ccb31bcb8/5E4CF2BE/t51.2885-15/fr/e15/s1080x1080/67848375_138353337418852_358513791048685391_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=104,407904,992,"Photo by Thomas Peschak @thomaspeschak | Split-level photographs are my favorite way of introducing the underwater world to the uninitiated. This type of image connects the often alien underwater realm to a more familiar terrestrial landscape. As a photographer, it is easy to neglect the above-water part of a split image, but it is every bit as important as the underwater part. I always try to include an iconic terrestrial identifier in the frame—in this case, the giant cacti for which Baja California is renowned loom large above marine biologist Octavio Aburto. For more photographs that reveal the interface between land and sea, follow @thomaspeschak"
76,https://scontent-sea1-1.cdninstagram.com/vp/11669d38c99aff56847cfcb174e49e11/5E8B99A8/t51.2885-15/fr/e15/s1080x1080/69267983_387179871972894_5237739751917373605_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106,151352,726,"Photo by Nora Lorek @noralorek | Lily Ipayi and her family fled to Uganda when the civil war in South Sudan came too close to home. One night they woke up to see their neighbor being hacked to death. When Lily died after a decade-long fight with HIV/AIDS, hundreds of miles away from her home, her family and friends wrapped her body in embroidered South Sudanese bedsheets called milayas and buried her in Bidibidi. Before she died, Lily asked her husband if he would bury her in South Sudan. It was too dangerous, he told her. He hopes to bring her body home sometime in the future. 
Three years ago the area containing the Bidibidi refugee settlement was a forest in northwestern Uganda. Now it’s a makeshift home for a quarter million refugees who fled the civil war."
77,https://scontent-sea1-1.cdninstagram.com/vp/5c1f96892b832145577c416dce2aa79f/5E50EEDD/t51.2885-15/fr/e15/s1080x1080/72334754_2418179504966402_7121717626000406947_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=1,153990,403,"Photo by Sara Hylton @sarahyltonphoto | Bushra Khaliq, one of the most inspiring women I’ve met, is pictured during an informational session on the importance of female political participation in a village outside of Lahore, Pakistan. Aside from being the executive director of a nonprofit working on female empowerment, Ms. Khaliq is a human rights defender and women’s rights activist. For more stories follow me @sarahyltonphoto #politicalparticipation #womensrights #Pakistan"
78,https://scontent-sea1-1.cdninstagram.com/vp/6d7677be9af6b8005c18aa519ef9a937/5E4AD915/t51.2885-15/fr/e15/s1080x1080/74914931_2544759888971867_662186505418723771_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=111,625023,1699,"Photo by David Chancellor @chancellordavid | A herd of elephants gather under a mophane tree at sunrise, northern Botswana."
79,https://scontent-sea1-1.cdninstagram.com/vp/a7ce697ed63b49f02cb6245ae8e93355/5E6024ED/t51.2885-15/fr/e15/s1080x1080/73124642_144615920154827_4785967822852887514_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=111,125579,307,"Photo by Maggie Steber @maggiesteber | Veteran forensic artist Jeanne Boylan recovers fragmented impressions of shapes and textures etched deep in memory by trauma in victims of crimes. She has helped solve some of the most notorious crimes of past decades. She says her crucial skill is not drawing but simply listening, often for hours. “Witnesses often surprise themselves,” she says, “with what they remember when someone is willing to listen.” She comes in after witnesses have often been questioned for hours by police trying to ascertain details of a crime. She asks subjects about color, temperature, and other small details. From this information, she draws a likeness of the criminal. One of her most famous drawings helped the FBI identify and catch the Unabomber in April 1996, ending a 17-year chase. #natgeowomenofvision #memory #women"
80,https://scontent-sea1-1.cdninstagram.com/vp/676a4d2446eb2d1f0eb05afe3062df48/5E4C41EB/t51.2885-15/fr/e15/s1080x1080/74342699_450996895556348_3890485311583142168_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=108,123749,471,"Photo by Dina Litovsky @dina_litovsky | Shouq Faisal Madani, from Saudi Arabia, celebrates with her team at the Grand Awards Ceremony at the 2019 International Science and Engineering Fair. While historically female attendance at science fairs has been low, this year’s event was evenly split by gender, and three of the top awards went to young women. 
This story about girls in science is in National Geographic’s November issue. For more images follow me @dina_litovsky."
81,https://scontent-sea1-1.cdninstagram.com/vp/9f493d63756c0c807fba9b6c46b73bf2/5DCF1409/t51.2885-15/e35/67590792_140850170495883_8389889506134717031_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103,276812,1068,"Video and photo by David Chancellor @chancellordavid | In northern Kenya an initiate from the Samburu people prepares for his passage into manhood. He wears the blue beads defining his status, along with vulture quills and on the very end of the necklace, wing covers from beetles—all signifying his metamorphosis from boy to moran (warrior) and the flight from the home where he’s spent his entire life up to this point. His family now will be other moran from his clan. For the next 13 years, he'll live alongside them in the bush. Once initiated, the beads will pass to his mother, who will wear them and remember her child, now fledged the nest. Today lion skins and vultures quills are sourced from Kenya Wildlife Services, which distributes them to the Samburu from natural animal mortalities, thus negating the necessity to kill wildlife. To see more follow me @chancellordavid #withbutterfliesandwarriors #northernkenya #conservation"
82,https://scontent-sea1-1.cdninstagram.com/vp/9153a20fa7ad96044e7b6c3516ade33a/5E68FC7F/t51.2885-15/fr/e15/s1080x1080/69287419_190796731931943_3376422809203968845_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103,776779,3186,"Photo by Cory Richards @coryrichards | A lone #polarbear hunts seals. Captured #onassignment while in the #arctic of Franz Josef Land, Russia. For more images on #climatechange #followme @coryrichards"
83,https://scontent-sea1-1.cdninstagram.com/vp/29c20b18f0bebdcabc1573777ae31944/5E52A497/t51.2885-15/fr/e15/s1080x1080/69379484_131277994865561_3631191607315466536_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=105,293439,837,"Photo by Brian Skerry @brianskerry | A female leatherback turtle crawls ashore under moonlight to nest on the island of Trinidad. Researchers are uncertain as to exactly how old leatherbacks must be in order to begin mating, though most estimates say the turtles are 20 to 30 years old. The female pulls herself from the sea, typically after dark, digs her nest and lays a clutch of eggs. The hatchlings are born about 60 days later. Leatherbacks are the largest, widest ranging and deepest diving of all sea turtle species. Their lineage dates back more than 100 million years. To learn more about ocean exploration and marine ecosystems follow @BrianSkerry. #seaturtles #leatherbackturtles #trinidad #endangered"
84,https://scontent-sea1-1.cdninstagram.com/vp/c3064829695634e2bfc12d170ea67f27/5E547E2B/t51.2885-15/fr/e15/s1080x1080/71137553_2450560481879316_7120239468003656651_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=100,222425,456,"Photo by Acacia Johnson @acacia.johnson | Joy and Amelia, age 10, don heart-shaped glasses for a Friday night dance in Arctic Bay, Nunavut, a remote Inuit community on Canada's Baffin Island. The Inuit place high value on community and cultivate strong social networks, a remnant of an age-old sharing economy that enabled them to survive their harsh environment for thousands of years. During the winter, when temperatures average around -30°F, social events such as weekly dances, sports, and feasts are important for community well-being—and simply enjoying life during three months of winter darkness. Follow me at @acacia.johnson for more stories from the Arctic and beyond! #nunavut #inuit #baffinisland"
85,https://scontent-sea1-1.cdninstagram.com/vp/c4cec15cff3d495c6a9d6e88627b2884/5E5590D8/t51.2885-15/fr/e15/s1080x1080/72470661_378786983031721_7635665178280994138_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=101,247114,2950,"Photo by Katie Orlinsky @katieorlinsky | Flora Aiken processes a seal near Utqiaġvik (Barrow), Alaska. Hunting is an important rite of passage for the Inupiat families of the Alaskan Arctic, especially  as these traditions are at an even greater risk of disappearing because of climate change. Whaling, hunting, fishing, and foraging for food (known as subsistence) is not only crucial as a food source for remote Inupiat communities, it is one of the most important aspects of cultural, spiritual, and everyday life. Traditionally hunting was a gendered activity, with women focused more on processing, cooking, and foraging, but that has all changed; as climate change and modernization undermine Inupiat subsistence practices, more women are engaging in them at every step to help keep traditions alive."
86,https://scontent-sea1-1.cdninstagram.com/vp/0ef0f7e8a47f3928e28de1da2ac865ac/5E662C5D/t51.2885-15/fr/e15/s1080x1080/74941125_164313151316253_3725710175384861377_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=1,146370,385,"Photo by William Albert Allard @williamalbertallard | Stan Kendall at the Miner's Club Bar, Mountain City, Nevada, 1979. A buckaroo crew and I went in one day to get supplies in the tiny hamlet of Mountain City, Nevada. Far from being a city, the community consisted then, as I recall, of a couple bars and a grocery store. It was late afternoon, and sunlight was blasting through the door, filling the room with red: Stan’s shirt, the curtains, the wainscoting on the bar, the barstool tops. It was as if the entire room was bleeding. Stan is kind of slumped there on the stool, a faraway look on his face. He had what I called that “leaving look.” And he did so the next day, packing up his bedroll and saddle, picking up his pay, and heading to another job on another ranch somewhere down the road. For more images of the American West and other assignments spanning a five-decade career #followme @williamalbertallard
#nevada #red #bar #sunlight #cowboy"
87,https://scontent-sea1-1.cdninstagram.com/vp/00028d08dd2b59d4357b1d34bea39224/5E52D877/t51.2885-15/fr/e15/s1080x1080/71136597_446804409375891_1528613230112713181_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=103,294367,432,"Photo by Simon Norfolk @simonnorfolkstudio I The BBC World Service Atlantic Relay Station at English Bay, Ascension Island. 
Ascension Island is an isolated volcanic island in the middle of the south Atlantic Ocean, located 1,400 miles (2,250 km) from the coast of South America and 1,000 miles (1,600 km) from Africa. It is home to a Royal Air Force station, a European Space Agency rocket tracking station, a US/UK signals intelligence facility, and a BBC relay station. Although only five miles (8 km) across and mostly ash and lava fields, the island is festooned with more than 100 antenna arrays. These (pictured) are a kind of aerial spaghetti. Others are enormous wire domes, some are like a large skeletal bomber aircraft raised on pylons, and yet others are delicate cones and spirals. One ground radar system covers acres of ash with a lacework of thick cables. In places, hills of ash have been leveled to allow the positioning of radomes and tracking devices. Follow me @simonnorfolkstudiofor updates, outtakes, unpublished, and archival material. #photojournalism #documentaryphotography #simonnorfolk #sea #bbcrelay #naturalworld"
88,https://scontent-sea1-1.cdninstagram.com/vp/01f59d088a1cb31c3808eb066dbbf162/5E68BCE5/t51.2885-15/fr/e15/s1080x1080/69966225_1654836341315646_5929883664562806004_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=106,279249,682,"Photo by Robbie Shone @shonephoto | Large stalagmites at the foot of a giant ramp seem like a gateway to another cave level in China's San Wang Dong. They create a magical spectacle along a passage called Crusty Duvets. The jagged,  uneven floor surrounding the three isolated formations is as delicate and untouched as the stalagmites themselves. Having had the opportunity to explore and photograph these caves has been such a wonderful experience and a real privilege."
89,https://scontent-sea1-1.cdninstagram.com/vp/6474ca32789fe37eababbe639d65dd82/5E4D77BC/t51.2885-15/fr/e15/s1080x1080/69250268_350247542546494_2012318808716476978_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=110,284632,601,"Photo by Sara Hylton @sarahyltonphoto | The warm sun settles across Jaipur, known as the ""pink city,"" and also the capital of Rajasthan, India. Jaipur is a city that sparks my creativity; the vibrant street life, the light, and the history make it a beautiful and exciting place to get lost. For more stories follow me @sarahyltonphoto #India #Rajasthan #Jaipur #travel"
90,https://scontent-sea1-1.cdninstagram.com/vp/5bd1e950e962160d8b617ee71663b842/5E500252/t51.2885-15/fr/e15/s1080x1080/69812371_2688604554517004_5172320924802883223_n.jpg?_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=108,389217,901,"Photo by Beverly Joubert @beverlyjoubert | When we think of climate change and its impact on wildlife, we often don’t consider species as well adapted to hotter habitats as the African painted dog. But these animals are also sensitive to the changes taking place on our warming planet. Rising average temperatures mean fewer hours in the day are cool enough for the dogs to hunt, impacting their ability to find food and the survival rate of young pups. It’s one more added threat for a species already endangered by habitat loss, human-wildlife conflict, and disease. Climate change is here, its impacts are real and far-reaching–and it’s up to us to take action. #endangeredspecies #painteddog"
